year,stage,date,puzzle_pieces,time_limit,puzzle_image_url,rank,name,country,origin,time,time_seconds,pieces_completed,gap,cumulative_gap,qualified
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,106,Aleksandra Olejniczak,Poland,Lodz,,,450,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,107,Mar Sánchez Burgos,Spain,Madrid,,,446,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,107,Andreas Rosenhahn,Germany,Frankfurt Am Main (Hessen),,,446,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,109,Jukka Sireni,Finland,Helsinki (Uusimaa),,,443,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,110,Kimberly Belfry,Canada,Tiny (Ontario),,,436,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,111,Namphueng Tassanaipitukkul,Thailand,Bangkok,,,428,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,112,Elsa Cecconello,France,Oslo,,,421,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,113,Luisa De Jesus Areia,Portugal,Pombal (Leiria),,,419,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,114,Sophie Schmitt,Belgium,Malonne (Wallonie),,,417,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,115,Kyla Norris,Canada,Gatineau (Quebec),,,414,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,115,Adrian Eliseo Lugo Martinengo,Venezuela,Carora (Lara),,,414,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,117,Julia Hämmerle,Austria,Dornbirn (Tirol),,,409,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,118,Véronique Heinrich,Switzerland,Neuenkirch (LU),,,408,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,119,Mariaelena Bortignon,Italy,Loria (Tv),,,399,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,120,María Victoria Ortiz Guerra,Spain,Valdemoro (Madrid),,,397,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,120,Margriet Bening,The Netherlands,Etten-Leur (Noord Brabant),,,397,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,122,Dilara Koçak,Türkiye,İstanbul,,,394,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,123,Gratsiela Toneva,Bulgaria,Sofia,,,393,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,123,Hannah Wagner,USA,Columbus (Ohio),,,393,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,125,Deborah Dyson,USA,West Orange (New Jersey),,,392,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,125,Catherine Seibert,Germany,Ginsheim-Gustavsburg (Hessen),,,392,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,127,Paty Maj,Australia,Sydney (New South Wales),,,390,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,128,Kristýna Pezlová,Czech Republic,Praha 3 (Česká Republika),,,389,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,129,Mathieu Cardoso,France,Toulouse (-),,,387,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,130,Laura Pedraza Sepulveda,Colombia,San Sebastián de los Reyes (Madrid),,,385,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,131,Pontus Lindqvist,Sweden,Saltsjö-Boo (Stockholm County),,,384,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,132,Carsten Juel Andersen,Denmark,Skanderborg (Denmark),,,374,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,133,Kjell Anderssen,Norway,Bodø (Nordland),,,370,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,134,Oliver De la Flor Ruiz de Pascual,Spain,Daimiel (Ciudad Real),,,362,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,135,Linda Mari Hogstad,Norway,Stjørdal (Trøndelag),,,356,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,135,Ana Perlado Catalina,Spain,Barcelona,,,356,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,137,Marine Delmon,France,Pau (Pyrénées Atlantique),,,352,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,138,Paula Bruno,Argentina,Barcelona (Cataluña),,,347,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,139,Florian Perret,France,Nice (06200),,,340,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,140,Rachel Gaskin,USA,Arlington (Texas),,,338,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,140,Ivana Mihaylova,Bulgaria,Asenovgrad (Plovdiv),,,338,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,142,Sandra Tali,Estonia,Keila (Harju),,,333,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,143,Zanda Rozenberga,Latvia,Riga,,,327,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,144,Ulrika Weiring,Sweden,Västerås (Västmanland),,,325,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,145,José Lucas Pérez Mompó,Spain,Cádiz,,,323,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,146,Mathieu Gombault,France,Jersey City (New Jersey),,,320,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,147,Lucía Pilar Varela Ojeda,Argentina,Viladecans (Barcelona),,,316,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,148,Mary Granger,Spain,Barcelona,,,314,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,149,Cihan Deniz,Türkiye,Ankara,,,310,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,149,Andrea Török,Romania,Targu Mures (Mures),,,310,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,151,Ruth Haberling-Palberg,Germany,Melsbach (Rheinland-Pfalz),,,308,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,152,África Manuel Marchante,Spain,Daimiel (Ciudad Real),,,306,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,152,Karen Klötzli,Switzerland,Zürich (Zh),,,306,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,154,Isabelle Lehmann,Switzerland,La Chaux-De-Fonds (NE),,,302,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,155,Alejandra Bradford,Mexico,Hyrum (Ut),,,300,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,156,Romain Massin,Belgium,Rocourt (Liege),,,299,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,156,Valeriya Chernikova,Dominica,Thuwal (Mecca),,,299,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,158,Chris Clatterbuck,USA,Tucker (Ga),,,298,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,159,Katharine Greenfield,USA,Sun Prairie (Wi),,,297,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,160,Frank Hollander,USA,Bellevue (Washington),,,291,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,161,Desislava Ivanova,Bulgaria,Sofia (Sofia (City)),,,288,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,162,Yumiko Oguro,Japan,Madrid,,,285,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,163,Hugo Ureta Alonso,Spain,Valladolid,,,273,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,164,Karolin Schmidt,Germany,Aachen (Nordrhein-Westfalen),,,265,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,165,Joseph Endicott,USA,Weiser (Id),,,262,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,166,Roberta Debiazi,Brazil,Santo André (São Paulo),,,260,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,167,Noelia Díaz Crespo,Spain,Málaga,,,256,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,168,Davide Gazzotti,Italy,Castellarano (Reggio Emilia),,,255,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,169,Dominik Kardaš,Czech Republic,Ostrava (Poruba),,,254,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,170,Dana Keegan,USA,Nashua (Nh),,,247,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,171,Fernando Ferrero Ruiz,Spain,Elgoibar (Guipuzcoa),,,234,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,172,Kaitlyn O’Toole,USA,Rocky Point (New York),,,230,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,172,Juan Pablo Puertas Muñoz,Spain,Valladolid,,,230,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,174,Colin Farrell,Ireland,Frankfurt Am Main (Hessen),,,228,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,175,Rita Demaurex,Switzerland,Clarens (VD),,,223,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,176,Megumi Shibata,Japan,Tokai (Aichi),,,222,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,177,Theo Arvatti Fiolo Duarte,Brazil,São Paulo,,,213,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,178,Juha Ahola,Finland,Vantaa (Uusimaa),,,204,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,179,Tejas Limbasiya,India,Barcelona,,,151,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,180,Sonia Conesa García,Spain,Puerto de Sagunto (Valencia),,,125,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,181,Yolanda Rodríguez Rivas,Spain,Salamanca,,,121,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,182,Miguel Delgado Plaza,Mexico,Ciudad de México (Cdmx),,,100,,,False
2024,E,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/5b2e6fbd738d93d6e32f88d442888758bfb2b9533d6e6b5c1af38274.png,183,Reine Lydie Moby,Cameroon,Douala,,,49,,,False
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,1,Alejandro Clemente León,Spain,Barcelona,00:34:43,2083,,-,-,True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,2,Becca Taylor,USA,Redwood City (California),00:41:25,2485,,+6' 42'',at 6' 42'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,3,Inge Sinot,The Netherlands,Budel (Noord-Brabant),00:45:08,2708,,+3' 43'',at 10' 25'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,4,Finn Parker,Australia,Artarmon (Nsw),00:45:23,2723,,+ 15'',at 10' 40'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,5,Brigitta Vinkler,Hungary,Szendehely,00:45:57,2757,,+ 34'',at 11' 14'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,6,Klara Wesselkamp,Germany,Kopenhagen (Hovedstaden),00:46:09,2769,,+ 12'',at 11' 26'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,7,Lisa Cruz,France,Louisfert (Loire Atlantique),00:46:27,2787,,+ 18'',at 11' 44'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,8,Kelly Walter,USA,Phoenix (Arizona),00:46:56,2816,,+ 29'',at 12' 13'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,9,Ángel Heras Salcedo,Spain,Soria,00:49:50,2990,,+2' 54'',at 15' 07',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,10,Ellie Higgins,Australia,Melbourne (Victoria),00:50:01,3001,,+ 11'',at 15' 18'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,11,Mariia Matiushkina,International Puzzlers,Novosibirsk,00:50:10,3010,,+ 09',at 15' 27'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,12,Manuel Espinosa Torres,Spain,Bellreguard (Valencia),00:50:42,3042,,+ 32'',at 15' 59'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,13,Aleksandra Nagajek,Poland,Wrocław (Dolnośląskie),00:51:50,3110,,+1' 08',at 17' 07',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,14,Emilia Liberman,Finland,Espoo (Uusimaa),00:52:01,3121,,+ 11'',at 17' 18'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,15,Emma Quirke,Ireland,Killarney (Kerry),00:52:24,3144,,+ 23'',at 17' 41'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,16,Nym L. Colpart,France,Grenoble (France),00:53:53,3233,,+1' 29'',at 19' 10'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,17,Riikka Utriainen,Finland,Helsinki (Uusimaa),00:54:01,3241,,+ 08',at 19' 18'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,18,Paulina Polańska,Poland,Wrocław (Dolnośląskie),00:54:06,3246,,+ 05',at 19' 23'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,19,Claudia Carnicero Verde,Spain,Soria,00:54:21,3261,,+ 15'',at 19' 38'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,20,Andrea Engholm,Denmark,København,00:54:51,3291,,+ 30'',at 20' 08',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,21,Cécile Bruder,France,Vertou (Loire Atlantique),00:55:09,3309,,+ 18'',at 20' 26'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,22,Sémilia Baylé,France,Toulouse (Haute-Garonne),00:55:47,3347,,+ 38'',at 21' 04',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,23,Tuule Müürsepp,Estonia,Antsla (Võrumaa),00:55:48,3348,,+ 01',at 21' 05',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,24,Martin Petráž,Czech Republic,Prague,00:56:07,3367,,+ 19'',at 21' 24'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,25,Kotryna Kostiukaitė,Lithuania,Vilnius,00:56:08,3368,,+ 01',at 21' 25'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,26,Fenna Bontje,Belgium,Eppegem (Vlaams Brabant),00:56:34,3394,,+ 26'',at 21' 51'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,27,Linda Jukmane,Latvia,Riga (Latvia),00:56:54,3414,,+ 20'',at 22' 11'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,28,Antonia Albani,Germany,Lüneburg (Lower Saxony),00:57:08,3428,,+ 14'',at 22' 25'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,29,Colleen Dunne,USA,Columbus (Oh),00:57:18,3438,,+ 10'',at 22' 35'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,30,Anna Menges,Germany,Köln (North Rhine-Westfalia),00:58:16,3496,,+ 58'',at 23' 33'',True
2024,F,19/09/2024,500,01:30:00,https://worldjigsawpuzzle.org/users/img/puzzles/0cab5faaa15740d444e9e15a6d03d64b892d3e95bd10794e1fb34798.png,31,Linda Bremnes Anderssen,Norway,Valnesfjord (Nordland),00:58:31,3511,,+ 15'',at 23' 48'',True
